CodMun,REGIAO,COD UF,UF,NOME MUNIC,POP EST,CLASSE POP
3148608,3 - Sudeste,31,MG,Peçanha,17871,3 - 10001 até 20000
3148707,3 - Sudeste,31,MG,Pedra Azul,24748,4 - 20001 até 50000
3148756,3 - Sudeste,31,MG,Pedra Bonita,7117,2 - 5001 até 10000
3148806,3 - Sudeste,31,MG,Pedra do Anta,3270,1 - Até 5000
3148905,3 - Sudeste,31,MG,Pedra do Indaiá,4034,1 - Até 5000
3149002,3 - Sudeste,31,MG,Pedra Dourada,2452,1 - Até 5000
3149101,3 - Sudeste,31,MG,Pedralva,11570,3 - 10001 até 20000
3149150,3 - Sudeste,31,MG,Pedras de Maria da Cruz,11396,3 - 10001 até 20000
3149200,3 - Sudeste,31,MG,Pedrinópolis,3672,1 - Até 5000
3149309,3 - Sudeste,31,MG,Pedro Leopoldo,63837,5 - 50001 até 100000
3149408,3 - Sudeste,31,MG,Pedro Teixeira,1843,1 - Até 5000
3149507,3 - Sudeste,31,MG,Pequeri,3347,1 - Até 5000
3149606,3 - Sudeste,31,MG,Pequi,4395,1 - Até 5000
3149705,3 - Sudeste,31,MG,Perdigão,10846,3 - 10001 até 20000
3149804,3 - Sudeste,31,MG,Perdizes,15925,3 - 10001 até 20000
3149903,3 - Sudeste,31,MG,Perdões,21444,4 - 20001 até 50000
3149952,3 - Sudeste,31,MG,Periquito,7060,2 - 5001 até 10000
3150000,3 - Sudeste,31,MG,Pescador,4311,1 - Até 5000
3150109,3 - Sudeste,31,MG,Piau,2850,1 - Até 5000
3150158,3 - Sudeste,31,MG,Piedade de Caratinga,8247,2 - 5001 até 10000
3150208,3 - Sudeste,31,MG,Piedade de Ponte Nova,4213,1 - Até 5000
3150307,3 - Sudeste,31,MG,Piedade do Rio Grande,4684,1 - Até 5000
3150406,3 - Sudeste,31,MG,Piedade dos Gerais,4981,1 - Até 5000
3150505,3 - Sudeste,31,MG,Pimenta,8720,2 - 5001 até 10000
3150539,3 - Sudeste,31,MG,Pingo-dÁgua,4873,1 - Até 5000
3150570,3 - Sudeste,31,MG,Pintópolis,7585,2 - 5001 até 10000
3150604,3 - Sudeste,31,MG,Piracema,6566,2 - 5001 até 10000
3150703,3 - Sudeste,31,MG,Pirajuba,5790,2 - 5001 até 10000
3150802,3 - Sudeste,31,MG,Piranga,17918,3 - 10001 até 20000
3150901,3 - Sudeste,31,MG,Piranguçu,5514,2 - 5001 até 10000
3151008,3 - Sudeste,31,MG,Piranguinho,8597,2 - 5001 até 10000
3151107,3 - Sudeste,31,MG,Pirapetinga,10876,3 - 10001 até 20000
3151206,3 - Sudeste,31,MG,Pirapora,56706,5 - 50001 até 100000
3151305,3 - Sudeste,31,MG,Piraúba,11080,3 - 10001 até 20000
3151404,3 - Sudeste,31,MG,Pitangui,27706,4 - 20001 até 50000
3151503,3 - Sudeste,31,MG,Piumhi,34525,4 - 20001 até 50000
3151602,3 - Sudeste,31,MG,Planura,11796,3 - 10001 até 20000
3151701,3 - Sudeste,31,MG,Poço Fundo,16903,3 - 10001 até 20000
3151800,3 - Sudeste,31,MG,Poços de Caldas,166085,6 - 100001 até 500000
3151909,3 - Sudeste,31,MG,Pocrane,8841,2 - 5001 até 10000
3152006,3 - Sudeste,31,MG,Pompéu,31612,4 - 20001 até 50000
3152105,3 - Sudeste,31,MG,Ponte Nova,60361,5 - 50001 até 100000
3152131,3 - Sudeste,31,MG,Ponto Chique,4259,1 - Até 5000
3152170,3 - Sudeste,31,MG,Ponto dos Volantes,12138,3 - 10001 até 20000
3152204,3 - Sudeste,31,MG,Porteirinha,38741,4 - 20001 até 50000
3152303,3 - Sudeste,31,MG,Porto Firme,11245,3 - 10001 até 20000
3152402,3 - Sudeste,31,MG,Poté,16641,3 - 10001 até 20000
3152501,3 - Sudeste,31,MG,Pouso Alegre,147137,6 - 100001 até 500000
3152600,3 - Sudeste,31,MG,Pouso Alto,6185,2 - 5001 até 10000
3152709,3 - Sudeste,31,MG,Prados,9021,2 - 5001 até 10000
3152808,3 - Sudeste,31,MG,Prata,27796,4 - 20001 até 50000
3152907,3 - Sudeste,31,MG,Pratápolis,8890,2 - 5001 até 10000
3153004,3 - Sudeste,31,MG,Pratinha,3569,1 - Até 5000
3153103,3 - Sudeste,31,MG,Presidente Bernardes,5562,2 - 5001 até 10000
3153202,3 - Sudeste,31,MG,Presidente Juscelino,3827,1 - Até 5000
3153301,3 - Sudeste,31,MG,Presidente Kubitschek,3061,1 - Até 5000
3153400,3 - Sudeste,31,MG,Presidente Olegário,19599,3 - 10001 até 20000
3153509,3 - Sudeste,31,MG,Alto Jequitibá,8522,2 - 5001 até 10000
3153608,3 - Sudeste,31,MG,Prudente de Morais,10577,3 - 10001 até 20000
3153707,3 - Sudeste,31,MG,Quartel Geral,3557,1 - Até 5000
3153806,3 - Sudeste,31,MG,Queluzito,1958,1 - Até 5000
3153905,3 - Sudeste,31,MG,Raposos,16390,3 - 10001 até 20000
3154002,3 - Sudeste,31,MG,Raul Soares,24368,4 - 20001 até 50000
3154101,3 - Sudeste,31,MG,Recreio,10697,3 - 10001 até 20000
3154150,3 - Sudeste,31,MG,Reduto,7117,2 - 5001 até 10000
3154200,3 - Sudeste,31,MG,Resende Costa,11569,3 - 10001 até 20000
3154309,3 - Sudeste,31,MG,Resplendor,17715,3 - 10001 até 20000
3154408,3 - Sudeste,31,MG,Ressaquinha,4861,1 - Até 5000
3154457,3 - Sudeste,31,MG,Riachinho,8290,2 - 5001 até 10000
3154507,3 - Sudeste,31,MG,Riacho dos Machados,9672,2 - 5001 até 10000
3154606,3 - Sudeste,31,MG,Ribeirão das Neves,328871,6 - 100001 até 500000
3154705,3 - Sudeste,31,MG,Ribeirão Vermelho,4058,1 - Até 5000
3154804,3 - Sudeste,31,MG,Rio Acima,10123,3 - 10001 até 20000
3154903,3 - Sudeste,31,MG,Rio Casca,14130,3 - 10001 até 20000
3155009,3 - Sudeste,31,MG,Rio Doce,2623,1 - Até 5000
3155108,3 - Sudeste,31,MG,Rio do Prado,5302,2 - 5001 até 10000
3155207,3 - Sudeste,31,MG,Rio Espera,5825,2 - 5001 até 10000
3155306,3 - Sudeste,31,MG,Rio Manso,5774,2 - 5001 até 10000
3155405,3 - Sudeste,31,MG,Rio Novo,9084,2 - 5001 até 10000
3155504,3 - Sudeste,31,MG,Rio Paranaíba,12462,3 - 10001 até 20000
3155603,3 - Sudeste,31,MG,Rio Pardo de Minas,31016,4 - 20001 até 50000
3155702,3 - Sudeste,31,MG,Rio Piracicaba,14624,3 - 10001 até 20000
3155801,3 - Sudeste,31,MG,Rio Pomba,18061,3 - 10001 até 20000
3155900,3 - Sudeste,31,MG,Rio Preto,5544,2 - 5001 até 10000
3156007,3 - Sudeste,31,MG,Rio Vermelho,13453,3 - 10001 até 20000
3156106,3 - Sudeste,31,MG,Ritápolis,4834,1 - Até 5000
3156205,3 - Sudeste,31,MG,Rochedo de Minas,2293,1 - Até 5000
3156304,3 - Sudeste,31,MG,Rodeiro,7857,2 - 5001 até 10000
3156403,3 - Sudeste,31,MG,Romaria,3644,1 - Até 5000
3156452,3 - Sudeste,31,MG,Rosário da Limeira,4580,1 - Até 5000
3156502,3 - Sudeste,31,MG,Rubelita,6789,2 - 5001 até 10000
3156601,3 - Sudeste,31,MG,Rubim,10377,3 - 10001 até 20000
3156700,3 - Sudeste,31,MG,Sabará,135968,6 - 100001 até 500000
3156809,3 - Sudeste,31,MG,Sabinópolis,15936,3 - 10001 até 20000
3156908,3 - Sudeste,31,MG,Sacramento,25998,4 - 20001 até 50000
3157005,3 - Sudeste,31,MG,Salinas,41678,4 - 20001 até 50000
3157104,3 - Sudeste,31,MG,Salto da Divisa,7127,2 - 5001 até 10000
3157203,3 - Sudeste,31,MG,Santa Bárbara,30690,4 - 20001 até 50000
3157252,3 - Sudeste,31,MG,Santa Bárbara do Leste,8180,2 - 5001 até 10000
3157278,3 - Sudeste,31,MG,Santa Bárbara do Monte Verde,3096,1 - Até 5000
3157302,3 - Sudeste,31,MG,Santa Bárbara do Tugúrio,4590,1 - Até 5000
3157336,3 - Sudeste,31,MG,Santa Cruz de Minas,8547,2 - 5001 até 10000
3157377,3 - Sudeste,31,MG,Santa Cruz de Salinas,4337,1 - Até 5000
3157401,3 - Sudeste,31,MG,Santa Cruz do Escalvado,4960,1 - Até 5000
3157500,3 - Sudeste,31,MG,Santa Efigênia de Minas,4587,1 - Até 5000
3157609,3 - Sudeste,31,MG,Santa Fé de Minas,3985,1 - Até 5000
3157658,3 - Sudeste,31,MG,Santa Helena de Minas,6410,2 - 5001 até 10000
3157708,3 - Sudeste,31,MG,Santa Juliana,13380,3 - 10001 até 20000
3157807,3 - Sudeste,31,MG,Santa Luzia,218897,6 - 100001 até 500000
3157906,3 - Sudeste,31,MG,Santa Margarida,16173,3 - 10001 até 20000
3158003,3 - Sudeste,31,MG,Santa Maria de Itabira,11007,3 - 10001 até 20000
3158102,3 - Sudeste,31,MG,Santa Maria do Salto,5381,2 - 5001 até 10000
3158201,3 - Sudeste,31,MG,Santa Maria do Suaçuí,14896,3 - 10001 até 20000
3158300,3 - Sudeste,31,MG,Santana da Vargem,7322,2 - 5001 até 10000
3158409,3 - Sudeste,31,MG,Santana de Cataguases,3876,1 - Até 5000
3158508,3 - Sudeste,31,MG,Santana de Pirapama,7965,2 - 5001 até 10000
3158607,3 - Sudeste,31,MG,Santana do Deserto,4032,1 - Até 5000
3158706,3 - Sudeste,31,MG,Santana do Garambéu,2436,1 - Até 5000
3158805,3 - Sudeste,31,MG,Santana do Jacaré,4861,1 - Até 5000
3158904,3 - Sudeste,31,MG,Santana do Manhuaçu,8853,2 - 5001 até 10000
3158953,3 - Sudeste,31,MG,Santana do Paraíso,32828,4 - 20001 até 50000
3159001,3 - Sudeste,31,MG,Santana do Riacho,4301,1 - Até 5000
3159100,3 - Sudeste,31,MG,Santana dos Montes,3887,1 - Até 5000
3159209,3 - Sudeste,31,MG,Santa Rita de Caldas,9198,2 - 5001 até 10000
3159308,3 - Sudeste,31,MG,Santa Rita de Jacutinga,5043,2 - 5001 até 10000
3159357,3 - Sudeste,31,MG,Santa Rita de Minas,7149,2 - 5001 até 10000
3159407,3 - Sudeste,31,MG,Santa Rita de Ibitipoca,3566,1 - Até 5000
3159506,3 - Sudeste,31,MG,Santa Rita do Itueto,5699,2 - 5001 até 10000
3159605,3 - Sudeste,31,MG,Santa Rita do Sapucaí,42324,4 - 20001 até 50000
3159704,3 - Sudeste,31,MG,Santa Rosa da Serra,3386,1 - Até 5000
3159803,3 - Sudeste,31,MG,Santa Vitória,19646,3 - 10001 até 20000
3159902,3 - Sudeste,31,MG,Santo Antônio do Amparo,18553,3 - 10001 até 20000
3160009,3 - Sudeste,31,MG,Santo Antônio do Aventureiro,3668,1 - Até 5000
3160108,3 - Sudeste,31,MG,Santo Antônio do Grama,4071,1 - Até 5000
3160207,3 - Sudeste,31,MG,Santo Antônio do Itambé,4040,1 - Até 5000
3160306,3 - Sudeste,31,MG,Santo Antônio do Jacinto,11977,3 - 10001 até 20000
3160405,3 - Sudeste,31,MG,Santo Antônio do Monte,28115,4 - 20001 até 50000
3160454,3 - Sudeste,31,MG,Santo Antônio do Retiro,7339,2 - 5001 até 10000
3160504,3 - Sudeste,31,MG,Santo Antônio do Rio Abaixo,1813,1 - Até 5000
3160603,3 - Sudeste,31,MG,Santo Hipólito,3218,1 - Até 5000
3160702,3 - Sudeste,31,MG,Santos Dumont,47561,4 - 20001 até 50000
3160801,3 - Sudeste,31,MG,São Bento Abade,5159,2 - 5001 até 10000
3160900,3 - Sudeste,31,MG,São Brás do Suaçuí,3747,1 - Até 5000
3160959,3 - Sudeste,31,MG,São Domingos das Dores,5697,2 - 5001 até 10000
3161007,3 - Sudeste,31,MG,São Domingos do Prata,17787,3 - 10001 até 20000
3161056,3 - Sudeste,31,MG,São Félix de Minas,3458,1 - Até 5000
3161106,3 - Sudeste,31,MG,São Francisco,56805,5 - 50001 até 100000
3161205,3 - Sudeste,31,MG,São Francisco de Paula,6673,2 - 5001 até 10000
3161304,3 - Sudeste,31,MG,São Francisco de Sales,6224,2 - 5001 até 10000
3161403,3 - Sudeste,31,MG,São Francisco do Glória,5085,2 - 5001 até 10000
3161502,3 - Sudeste,31,MG,São Geraldo,11905,3 - 10001 até 20000
3161601,3 - Sudeste,31,MG,São Geraldo da Piedade,4214,1 - Até 5000
3161650,3 - Sudeste,31,MG,São Geraldo do Baixio,3920,1 - Até 5000
3161700,3 - Sudeste,31,MG,São Gonçalo do Abaeté,6898,2 - 5001 até 10000
3161809,3 - Sudeste,31,MG,São Gonçalo do Pará,11985,3 - 10001 até 20000
3161908,3 - Sudeste,31,MG,São Gonçalo do Rio Abaixo,10773,3 - 10001 até 20000
3162005,3 - Sudeste,31,MG,São Gonçalo do Sapucaí,25517,4 - 20001 até 50000
3162104,3 - Sudeste,31,MG,São Gotardo,35016,4 - 20001 até 50000
3162203,3 - Sudeste,31,MG,São João Batista do Glória,7431,2 - 5001 até 10000
3162252,3 - Sudeste,31,MG,São João da Lagoa,4942,1 - Até 5000
3162302,3 - Sudeste,31,MG,São João da Mata,2811,1 - Até 5000
3162401,3 - Sudeste,31,MG,São João da Ponte,25856,4 - 20001 até 50000
3162450,3 - Sudeste,31,MG,São João das Missões,12862,3 - 10001 até 20000
3162500,3 - Sudeste,31,MG,São João del Rei,90263,5 - 50001 até 100000
3162559,3 - Sudeste,31,MG,São João do Manhuaçu,11367,3 - 10001 até 20000
3162575,3 - Sudeste,31,MG,São João do Manteninha,5759,2 - 5001 até 10000
3162609,3 - Sudeste,31,MG,São João do Oriente,7819,2 - 5001 até 10000
3162658,3 - Sudeste,31,MG,São João do Pacuí,4396,1 - Até 5000
3162708,3 - Sudeste,31,MG,São João do Paraíso,23729,4 - 20001 até 50000
3162807,3 - Sudeste,31,MG,São João Evangelista,16083,3 - 10001 até 20000
3162906,3 - Sudeste,31,MG,São João Nepomuceno,26538,4 - 20001 até 50000
3162922,3 - Sudeste,31,MG,São Joaquim de Bicas,30160,4 - 20001 até 50000
3162948,3 - Sudeste,31,MG,São José da Barra,7374,2 - 5001 até 10000
3162955,3 - Sudeste,31,MG,São José da Lapa,22910,4 - 20001 até 50000
3163003,3 - Sudeste,31,MG,São José da Safira,4303,1 - Até 5000
3163102,3 - Sudeste,31,MG,São José da Varginha,4834,1 - Até 5000
3163201,3 - Sudeste,31,MG,São José do Alegre,4228,1 - Até 5000
3163300,3 - Sudeste,31,MG,São José do Divino,3946,1 - Até 5000
3163409,3 - Sudeste,31,MG,São José do Goiabal,5633,2 - 5001 até 10000
3163508,3 - Sudeste,31,MG,São José do Jacuri,6650,2 - 5001 até 10000
3163607,3 - Sudeste,31,MG,São José do Mantimento,2787,1 - Até 5000
3163706,3 - Sudeste,31,MG,São Lourenço,45457,4 - 20001 até 50000
3163805,3 - Sudeste,31,MG,São Miguel do Anta,7045,2 - 5001 até 10000
3163904,3 - Sudeste,31,MG,São Pedro da União,4911,1 - Até 5000
3164001,3 - Sudeste,31,MG,São Pedro dos Ferros,8181,2 - 5001 até 10000
3164100,3 - Sudeste,31,MG,São Pedro do Suaçuí,5494,2 - 5001 até 10000
3164209,3 - Sudeste,31,MG,São Romão,11892,3 - 10001 até 20000
3164308,3 - Sudeste,31,MG,São Roque de Minas,7092,2 - 5001 até 10000
3164407,3 - Sudeste,31,MG,São Sebastião da Bela Vista,5438,2 - 5001 até 10000
3164431,3 - Sudeste,31,MG,São Sebastião da Vargem Alegre,3006,1 - Até 5000
3164472,3 - Sudeste,31,MG,São Sebastião do Anta,6419,2 - 5001 até 10000
3164506,3 - Sudeste,31,MG,São Sebastião do Maranhão,10511,3 - 10001 até 20000
3164605,3 - Sudeste,31,MG,São Sebastião do Oeste,6589,2 - 5001 até 10000
3164704,3 - Sudeste,31,MG,São Sebastião do Paraíso,70533,5 - 50001 até 100000
3164803,3 - Sudeste,31,MG,São Sebastião do Rio Preto,1582,1 - Até 5000
3164902,3 - Sudeste,31,MG,São Sebastião do Rio Verde,2249,1 - Até 5000
3165008,3 - Sudeste,31,MG,São Tiago,11073,3 - 10001 até 20000
3165107,3 - Sudeste,31,MG,São Tomás de Aquino,7222,2 - 5001 até 10000
3165206,3 - Sudeste,31,MG,São Thomé das Letras,7106,2 - 5001 até 10000
3165305,3 - Sudeste,31,MG,São Vicente de Minas,7672,2 - 5001 até 10000
3165404,3 - Sudeste,31,MG,Sapucaí-Mirim,6850,2 - 5001 até 10000
3165503,3 - Sudeste,31,MG,Sardoá,6198,2 - 5001 até 10000
3165537,3 - Sudeste,31,MG,Sarzedo,31037,4 - 20001 até 50000
3165552,3 - Sudeste,31,MG,Setubinha,12060,3 - 10001 até 20000
3165560,3 - Sudeste,31,MG,Sem-Peixe,2776,1 - Até 5000
3165578,3 - Sudeste,31,MG,Senador Amaral,5439,2 - 5001 até 10000
3165602,3 - Sudeste,31,MG,Senador Cortes,2049,1 - Até 5000
3165701,3 - Sudeste,31,MG,Senador Firmino,7792,2 - 5001 até 10000
3165800,3 - Sudeste,31,MG,Senador José Bento,1672,1 - Até 5000
3165909,3 - Sudeste,31,MG,Senador Modestino Gonçalves,4410,1 - Até 5000
3166006,3 - Sudeste,31,MG,Senhora de Oliveira,5892,2 - 5001 até 10000
3166105,3 - Sudeste,31,MG,Senhora do Porto,3602,1 - Até 5000
3166204,3 - Sudeste,31,MG,Senhora dos Remédios,10622,3 - 10001 até 20000
3166303,3 - Sudeste,31,MG,Sericita,7434,2 - 5001 até 10000
3166402,3 - Sudeste,31,MG,Seritinga,1874,1 - Até 5000
3166501,3 - Sudeste,31,MG,Serra Azul de Minas,4372,1 - Até 5000
3166600,3 - Sudeste,31,MG,Serra da Saudade,812,1 - Até 5000
3166709,3 - Sudeste,31,MG,Serra dos Aimorés,8809,2 - 5001 até 10000
3166808,3 - Sudeste,31,MG,Serra do Salitre,11491,3 - 10001 até 20000
3166907,3 - Sudeste,31,MG,Serrania,7812,2 - 5001 até 10000
3166956,3 - Sudeste,31,MG,Serranópolis de Minas,4769,1 - Até 5000
3167004,3 - Sudeste,31,MG,Serranos,2023,1 - Até 5000
3167103,3 - Sudeste,31,MG,Serro,21435,4 - 20001 até 50000
3167202,3 - Sudeste,31,MG,Sete Lagoas,236228,6 - 100001 até 500000
3167301,3 - Sudeste,31,MG,Silveirânia,2292,1 - Até 5000
3167400,3 - Sudeste,31,MG,Silvianópolis,6314,2 - 5001 até 10000
3167509,3 - Sudeste,31,MG,Simão Pereira,2651,1 - Até 5000
3167608,3 - Sudeste,31,MG,Simonésia,19633,3 - 10001 até 20000
3167707,3 - Sudeste,31,MG,Sobrália,5791,2 - 5001 até 10000
3167806,3 - Sudeste,31,MG,Soledade de Minas,6131,2 - 5001 até 10000
3167905,3 - Sudeste,31,MG,Tabuleiro,3963,1 - Até 5000
3168002,3 - Sudeste,31,MG,Taiobeiras,33824,4 - 20001 até 50000
3168051,3 - Sudeste,31,MG,Taparuba,3196,1 - Até 5000
3168101,3 - Sudeste,31,MG,Tapira,4650,1 - Até 5000
3168200,3 - Sudeste,31,MG,Tapiraí,1921,1 - Até 5000
3168309,3 - Sudeste,31,MG,Taquaraçu de Minas,4075,1 - Até 5000
3168408,3 - Sudeste,31,MG,Tarumirim,14667,3 - 10001 até 20000
3168507,3 - Sudeste,31,MG,Teixeiras,11836,3 - 10001 até 20000
3168606,3 - Sudeste,31,MG,Teófilo Otoni,141934,6 - 100001 até 500000
3168705,3 - Sudeste,31,MG,Timóteo,88931,5 - 50001 até 100000
3168804,3 - Sudeste,31,MG,Tiradentes,7807,2 - 5001 até 10000
3168903,3 - Sudeste,31,MG,Tiros,6795,2 - 5001 até 10000
3169000,3 - Sudeste,31,MG,Tocantins,16766,3 - 10001 até 20000
3169059,3 - Sudeste,31,MG,Tocos do Moji,4147,1 - Até 5000
3169109,3 - Sudeste,31,MG,Toledo,6232,2 - 5001 até 10000
3169208,3 - Sudeste,31,MG,Tombos,8772,2 - 5001 até 10000
3169307,3 - Sudeste,31,MG,Três Corações,78999,5 - 50001 até 100000
3169356,3 - Sudeste,31,MG,Três Marias,31687,4 - 20001 até 50000
3169406,3 - Sudeste,31,MG,Três Pontas,57097,5 - 50001 até 100000
3169505,3 - Sudeste,31,MG,Tumiritinga,6739,2 - 5001 até 10000
3169604,3 - Sudeste,31,MG,Tupaciguara,25538,4 - 20001 até 50000
3169703,3 - Sudeste,31,MG,Turmalina,19762,3 - 10001 até 20000
3169802,3 - Sudeste,31,MG,Turvolândia,5025,2 - 5001 até 10000
3169901,3 - Sudeste,31,MG,Ubá,113300,6 - 100001 até 500000
3170008,3 - Sudeste,31,MG,Ubaí,12531,3 - 10001 até 20000
3170057,3 - Sudeste,31,MG,Ubaporanga,12622,3 - 10001 até 20000
3170107,3 - Sudeste,31,MG,Uberaba,328272,6 - 100001 até 500000
3170206,3 - Sudeste,31,MG,Uberlândia,676613,7 - Maior que 500000
3170305,3 - Sudeste,31,MG,Umburatiba,2709,1 - Até 5000
3170404,3 - Sudeste,31,MG,Unaí,83980,5 - 50001 até 100000
3170438,3 - Sudeste,31,MG,União de Minas,4452,1 - Até 5000
3170479,3 - Sudeste,31,MG,Uruana de Minas,3338,1 - Até 5000
3170503,3 - Sudeste,31,MG,Urucânia,10589,3 - 10001 até 20000
3170529,3 - Sudeste,31,MG,Urucuia,16095,3 - 10001 até 20000
3170578,3 - Sudeste,31,MG,Vargem Alegre,6632,2 - 5001 até 10000
3170602,3 - Sudeste,31,MG,Vargem Bonita,2209,1 - Até 5000
3170651,3 - Sudeste,31,MG,Vargem Grande do Rio Pardo,5032,2 - 5001 até 10000
3170701,3 - Sudeste,31,MG,Varginha,134364,6 - 100001 até 500000
3170750,3 - Sudeste,31,MG,Varjão de Minas,6947,2 - 5001 até 10000
3170800,3 - Sudeste,31,MG,Várzea da Palma,39128,4 - 20001 até 50000
3170909,3 - Sudeste,31,MG,Varzelândia,19723,3 - 10001 até 20000
3171006,3 - Sudeste,31,MG,Vazante,20784,4 - 20001 até 50000
3171030,3 - Sudeste,31,MG,Verdelândia,9220,2 - 5001 até 10000
3171071,3 - Sudeste,31,MG,Veredinha,5798,2 - 5001 até 10000
3171105,3 - Sudeste,31,MG,Veríssimo,3911,1 - Até 5000
3171154,3 - Sudeste,31,MG,Vermelho Novo,4905,1 - Até 5000
3171204,3 - Sudeste,31,MG,Vespasiano,122365,6 - 100001 até 500000
3171303,3 - Sudeste,31,MG,Viçosa,78381,5 - 50001 até 100000
3171402,3 - Sudeste,31,MG,Vieiras,3741,1 - Até 5000
3171501,3 - Sudeste,31,MG,Mathias Lobato,3342,1 - Até 5000
3171600,3 - Sudeste,31,MG,Virgem da Lapa,14043,3 - 10001 até 20000
3171709,3 - Sudeste,31,MG,Virgínia,8870,2 - 5001 até 10000
3171808,3 - Sudeste,31,MG,Virginópolis,10793,3 - 10001 até 20000
3171907,3 - Sudeste,31,MG,Virgolândia,5613,2 - 5001 até 10000
3172004,3 - Sudeste,31,MG,Visconde do Rio Branco,41932,4 - 20001 até 50000
3172103,3 - Sudeste,31,MG,Volta Grande,5315,2 - 5001 até 10000
3172202,3 - Sudeste,31,MG,Wenceslau Braz,2615,1 - Até 5000
3200102,3 - Sudeste,32,ES,Afonso Cláudio,32361,4 - 20001 até 50000
3200136,3 - Sudeste,32,ES,Águia Branca,10085,3 - 10001 até 20000
3200169,3 - Sudeste,32,ES,Água Doce do Norte,11893,3 - 10001 até 20000
3200201,3 - Sudeste,32,ES,Alegre,32146,4 - 20001 até 50000
3200300,3 - Sudeste,32,ES,Alfredo Chaves,15082,3 - 10001 até 20000
3200359,3 - Sudeste,32,ES,Alto Rio Novo,8022,2 - 5001 até 10000
3200409,3 - Sudeste,32,ES,Anchieta,28546,4 - 20001 até 50000
3200508,3 - Sudeste,32,ES,Apiacá,7932,2 - 5001 até 10000
3200607,3 - Sudeste,32,ES,Aracruz,98393,5 - 50001 até 100000
3200706,3 - Sudeste,32,ES,Atilio Vivacqua,11804,3 - 10001 até 20000
3200805,3 - Sudeste,32,ES,Baixo Guandu,31794,4 - 20001 até 50000
3200904,3 - Sudeste,32,ES,Barra de São Francisco,45283,4 - 20001 até 50000
3201001,3 - Sudeste,32,ES,Boa Esperança,15460,3 - 10001 até 20000
3201100,3 - Sudeste,32,ES,Bom Jesus do Norte,10254,3 - 10001 até 20000
3201159,3 - Sudeste,32,ES,Brejetuba,12838,3 - 10001 até 20000
3201209,3 - Sudeste,32,ES,Cachoeiro de Itapemirim,211649,6 - 100001 até 500000
3201308,3 - Sudeste,32,ES,Cariacica,387368,6 - 100001 até 500000
3201407,3 - Sudeste,32,ES,Castelo,38304,4 - 20001 até 50000
3201506,3 - Sudeste,32,ES,Colatina,124525,6 - 100001 até 500000
3201605,3 - Sudeste,32,ES,Conceição da Barra,31574,4 - 20001 até 50000
3201704,3 - Sudeste,32,ES,Conceição do Castelo,12944,3 - 10001 até 20000
3201803,3 - Sudeste,32,ES,Divino de São Lourenço,4612,1 - Até 5000
3201902,3 - Sudeste,32,ES,Domingos Martins,34757,4 - 20001 até 50000
3202009,3 - Sudeste,32,ES,Dores do Rio Preto,6949,2 - 5001 até 10000
3202108,3 - Sudeste,32,ES,Ecoporanga,24217,4 - 20001 até 50000
3202207,3 - Sudeste,32,ES,Fundão,20757,4 - 20001 até 50000
3202256,3 - Sudeste,32,ES,Governador Lindenberg,12600,3 - 10001 até 20000
3202306,3 - Sudeste,32,ES,Guaçuí,31201,4 - 20001 até 50000
3202405,3 - Sudeste,32,ES,Guarapari,123166,6 - 100001 até 500000
3202454,3 - Sudeste,32,ES,Ibatiba,25882,4 - 20001 até 50000
3202504,3 - Sudeste,32,ES,Ibiraçu,12581,3 - 10001 até 20000
3202553,3 - Sudeste,32,ES,Ibitirama,9373,2 - 5001 até 10000
3202603,3 - Sudeste,32,ES,Iconha,14016,3 - 10001 até 20000
3202652,3 - Sudeste,32,ES,Irupi,13380,3 - 10001 até 20000
3202702,3 - Sudeste,32,ES,Itaguaçu,14815,3 - 10001 até 20000
3202801,3 - Sudeste,32,ES,Itapemirim,34628,4 - 20001 até 50000
3202900,3 - Sudeste,32,ES,Itarana,11231,3 - 10001 até 20000
3203007,3 - Sudeste,32,ES,Iúna,29896,4 - 20001 até 50000
3203056,3 - Sudeste,32,ES,Jaguaré,29642,4 - 20001 até 50000
3203106,3 - Sudeste,32,ES,Jerônimo Monteiro,12036,3 - 10001 até 20000
3203130,3 - Sudeste,32,ES,João Neiva,17168,3 - 10001 até 20000
3203163,3 - Sudeste,32,ES,Laranja da Terra,11457,3 - 10001 até 20000
3203205,3 - Sudeste,32,ES,Linhares,169048,6 - 100001 até 500000
3203304,3 - Sudeste,32,ES,Mantenópolis,15419,3 - 10001 até 20000
3203320,3 - Sudeste,32,ES,Marataízes,38670,4 - 20001 até 50000
3203346,3 - Sudeste,32,ES,Marechal Floriano,16545,3 - 10001 até 20000
3203353,3 - Sudeste,32,ES,Marilândia,12602,3 - 10001 até 20000
3203403,3 - Sudeste,32,ES,Mimoso do Sul,27388,4 - 20001 até 50000
3203502,3 - Sudeste,32,ES,Montanha,19391,3 - 10001 até 20000
3203601,3 - Sudeste,32,ES,Mucurici,5861,2 - 5001 até 10000
3203700,3 - Sudeste,32,ES,Muniz Freire,18745,3 - 10001 até 20000
3203809,3 - Sudeste,32,ES,Muqui,15806,3 - 10001 até 20000
3203908,3 - Sudeste,32,ES,Nova Venécia,50991,5 - 50001 até 100000
3204005,3 - Sudeste,32,ES,Pancas,23697,4 - 20001 até 50000
3204054,3 - Sudeste,32,ES,Pedro Canário,26537,4 - 20001 até 50000
